"Region","Region_name","sub_region","Sub_region_name","SSP","RCP","Year","UHI_cat","Heat_wave_days","HI_cat","Population","Sensitive_pop"
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",16905042,2681941.62
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",6879818,1005755.398
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,"""<=28""",17948055,2633514.369
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",99170795,14713447.84
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",290809448,49507040.26
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",371599556,53885829.46
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,"""<=28""",4099003,721176.0676
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",30722482,4409091.583
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",95279895,14438337.22
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",401668966,62063654.15
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">55""",9179603,1411159.797
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",5893134,872833.5741
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",175004357,25905794.62
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",68058086,9830864.518
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">55""",114709,16269.58623
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2010,"With UHI",15,"""<=28""",6478244,1143355.978
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",71683264,11461974.33
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",54976461,9223512.626
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",21978293,2533743.536
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2030,"With UHI",15,"""<=28""",836436,144185.0724
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",15886407,2845867.495
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",17485252,2926038.094
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",23904,3957.530518
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,"""<=28""",10544184,2160900.169
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",80136047,16799623.5
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",155655280,28885425.89
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",637429484,145733302.1
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">55""",24094563,5021703.387
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,"""<=28""",4971850,896456.966
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",38941374,6576047.392
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",79822340,13756723.86
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",657282901,111192007.4
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">55""",14839389,2534417.68
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,"""<=28""",3577,610.5031763
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",3474653,590894.4398
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",159858519,27483315.9
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",160442217,29603446.68
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">55""",7120292,1329507.134
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2030,"With UHI",15,"""<=28""",5070628,928909.5472
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",61255440,11020911.36
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",96518266,17585441.43
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",72189116,11327316.87
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2030,"With UHI",15,""">55""",103398,16349.31877
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2070,"With UHI",15,"""<=28""",665594,142191.2324
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",13176774,2833053.509
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",34112796,7560021.971
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",471417,100887.3363
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,"""<=28""",6450242,1986125.716
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",49193394,15431537.87
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",114743038,36249223.97
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",469948052,156855878.9
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">55""",172286992,55301457.86
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,"""<=28""",1847773,374176.1538
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",56267238,13439383.88
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",90341967,20079667.33
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",862569153,185266246
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">55""",366113308,79087278.66
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,"""<=28""",5203,1042.654584
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",2969623,667388.7775
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",57660848,13284077.6
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",355937463,84650665.65
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">55""",36291660,10112824.27
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2070,"With UHI",15,"""<=28""",5326154,874765.3696
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",38598164,8717042.823
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",185534036,40848532.96
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",169098149,35336759.34
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2070,"With UHI",15,""">55""",4120693,932874.5935
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2100,"With UHI",15,"""<=28""",708505,172953.6826
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",8998209,2237848.096
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",46659101,11589803.2
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",730930,183126.8579
142,"Asia",143,"Central Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,"""<=28""",4121325,1211764.872
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",27896193,8259838.597
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",81403431,24452915.59
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",347228226,112388166.8
142,"Asia",30,"Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">55""",262048816,80431526.81
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,"""<=28""",1708018,370165.4576
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",56001597,12779755.87
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",90158462,21374806.5
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",685822722,155871377.4
142,"Asia",34,"Southern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">55""",984635566,218168122.2
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",1030406,248350.8599
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",39599108,9883175.426
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",424734650,108535870.6
142,"Asia",35,"South-Eastern Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">55""",57994133,15969115.8
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2100,"With UHI",15,"""<=28""",40155,7491.378558
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",28944100,6806444.745
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",242586746,56833602.87
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",245953005,58566530.3
142,"Asia",145,"Western Asia","SSP 3","RCP 6.0",2100,"With UHI",15,""">55""",10438844,2728797.961
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2010,"With UHI",15,"""<=28""",1699965,267941.241
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",16900829,2681337.478
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",6884532,1006442.247
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,"""<=28""",17945435,2633012.951
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",99167029,14712875.01
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",290760947,49500388.7
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",371654859,53893800.62
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,"""<=28""",4098936,721102.4354
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",30711134,4407600.92
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",95277873,14437926.73
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",401681111,62065411.17
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">55""",9179544,1411150.727
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",5895478,873215.3641
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",174996475,25904606.96
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",68064271,9831774.492
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">55""",114537,16245.19086
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2010,"With UHI",15,"""<=28""",6471459,1142081.938
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",71695202,11463852.27
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",54965790,9221842.489
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",21978820,2533845.625
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2030,"With UHI",15,"""<=28""",1144678,184303.3628
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",17662157,2989546.344
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",22023881,3418562.712
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",24058,3553.289572
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,"""<=28""",13983232,2842287.763
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",94409107,19708129.64
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",189661276,35952349.92
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",767696995,173379581.8
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">55""",12856608,2658045.726
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,"""<=28""",11044727,2022071.868
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",41953311,6621457.208
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",99763874,16252789.68
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",904787515,140109894.5
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">55""",18903772,2898812.09
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,"""<=28""",5904,1013.753835
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",4621321,741980.9937
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",144956061,23805917.73
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",255933487,44438981.14
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">55""",10997334,1979769.477
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2030,"With UHI",15,"""<=28""",6229777,1145225.169
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">28 & <=34""",69412397,12171834.84
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">34 & <=42""",105205565,18687768.91
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">42 & <=55""",79208623,12054409.81
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2030,"With UHI",15,""">55""",119694,18696.95897
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2070,"With UHI",15,"""<=28""",727938,205526.5075
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",13514140,3983083.058
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",38125415,11020738.74
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",392545,115356.0224
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,"""<=28""",7799027,3380854.485
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",58531032,25626967.25
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",131715884,58096993.19
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",558661756,247036636
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">55""",189371508,84535568.2
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,"""<=28""",2964914,697560.9558
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",72029515,19507586.77
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",131310179,32724618.78
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",1603654356,436240077.9
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">55""",99401181,26920841.89
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,"""<=28""",12242,2434.505423
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",3887641,1031437.095
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",58158319,15790910.06
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",450782074,133460245.8
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">55""",57676138,22353154.91
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2070,"With UHI",15,"""<=28""",172648,49582.74199
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">28 & <=34""",28653443,8221125.235
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">34 & <=42""",237782174,55800631.45
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">42 & <=55""",195507053,43174979.57
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2070,"With UHI",15,""">55""",3780885,1073685.048
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2100,"With UHI",15,"""<=28""",550016,206490.7658
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",7275863,3000108.514
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",38599048,14507301.83
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",307039,129182.8035
142,"Asia",143,"Central Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,"""<=28""",3004706,1547099.148
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",21582987,11109973.86
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",63164993,33107011.11
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",300315312,154864963.8
142,"Asia",30,"Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">55""",230154548,121991168.7
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,"""<=28""",2683274,757404.8966
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",26561263,9754967.066
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",159718341,39963703.69
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",618549689,228328222.1
142,"Asia",34,"Southern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">55""",1126628734,348359374
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,"""<=28""",0,0
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",1124611,377531.2217
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",39342790,10996621.72
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",445465890,152612088.1
142,"Asia",35,"South-Eastern Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">55""",54830304,25309503.16
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2100,"With UHI",15,"""<=28""",1728,789.3554521
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">28 & <=34""",16826048,5989545.783
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">34 & <=42""",280030468,73232561.05
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">42 & <=55""",280758303,71662040.57
142,"Asia",145,"Western Asia","SSP 4","RCP 6.0",2100,"With UHI",15,""">55""",6685363,2942527.247
142,"Asia",143,"Central Asia","SSP 5","RCP 6.0",2010,"With UHI",15,"""<=28""",1699035,267779.6461
142,"Asia",143,"Central Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",16901557,2681436.661
142,"Asia",143,"Central Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",6884706,1006501.113
142,"Asia",143,"Central Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",0,0
142,"Asia",143,"Central Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",30,"Eastern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,"""<=28""",17945619,2633060.891
142,"Asia",30,"Eastern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",99165445,14712648.08
142,"Asia",30,"Eastern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",290807948,49507196.56
142,"Asia",30,"Eastern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",371608236,53887191.62
142,"Asia",30,"Eastern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">55""",0,0
142,"Asia",34,"Southern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,"""<=28""",4099966,721257.4772
142,"Asia",34,"Southern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">28 & <=34""",30716250,4408119.458
142,"Asia",34,"Southern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">34 & <=42""",95289091,14439729.97
142,"Asia",34,"Southern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">42 & <=55""",401663764,62062935.32
142,"Asia",34,"Southern Asia","SSP 5","RCP 6.0",2010,"With UHI",15,""">55""",9179496,1411143.348
